	CXCR5hi_PD1hi	CXCR5pos_PD1int	CXCR5pos_PD1neg	Naive
ZNF681	4.2213741790749957e-4	2.536491106120888e-4	7.879592655761565e-5	4.340958255755719e-4
ZNF682	8.951146202533421e-4	6.843776441890718e-4	6.44665076415904e-4	8.494726846418343e-4
ZNF684	1.5723810069032592e-4	1.4368183572196656e-4	7.87844347175874e-5	9.222736870976546e-5
ZNF69	1.8443998551539184e-4	4.205758040689347e-5	4.329290523621608e-5	5.4652478980675656e-5
ZNF691	2.44637462517504e-4	4.8575512434536266e-5	2.953241626696261e-4	5.9656379201841103e-5
ZNF692	6.128127205498808e-4	6.390144912279938e-4	6.581147652440034e-4	6.79875771610695e-4
ZNF695	3.187776117265647e-4	6.994571155613722e-4	3.5735675118681693e-4	2.984356027169894e-4
ZNF697	8.702870739070612e-5	9.037053351963376e-5	8.431696728658232e-5	8.162407531854791e-5
ZNF7	4.7153907204901474e-4	9.296449485903893e-5	4.4593926328549303e-4	5.668436492846421e-4
ZNF701	5.560217565762855e-5	7.655329978883347e-5	6.384152191477676e-4	3.483348778043629e-4
ZNF704	9.845808944918382e-5	8.771559295056214e-5	7.59167884922585e-5	6.06917286169021e-4
ZNF705E	4.3771768808968214e-5	4.1938277246214075e-5	5.21919393007654e-5	4.365349434110528e-5
ZNF705G	5.695863265605917e-5	4.532722354451761e-5	5.3042553450186543e-5	4.9383741530707936e-5
ZNF707	3.7543139830674985e-4	8.161318372915478e-5	7.136954179286037e-4	4.3674134457837987e-4
ZNF708	8.905014691608856e-4	5.232324886644775e-4	7.673895600203265e-4	2.9365865902261244e-4
ZNF71	2.1114732668391346e-3	1.890690725505062e-3	1.1974130679209688e-3	2.5013130985603866e-3
ZNF711	7.472978840811644e-5	4.5781252463579035e-5	5.282775147865114e-5	1.5676449219114225e-4
ZNF713	5.591764786201295e-4	2.21595016568572e-3	5.35413864522609e-4	4.903255611858603e-4
ZNF714	3.673417027866053e-4	2.948624800101645e-4	6.49718971257865e-4	4.891579745006363e-4
ZNF716	9.394453978583773e-5	8.526566941470754e-5	9.694152931181635e-5	1.9057684020444096e-4
ZNF718	5.915959542717826e-4	1.2377315555480372e-4	4.7279600167058196e-4	5.097047123919028e-4
ZNF727	2.1879655343400347e-5	1.8943487015501272e-5	2.212983705177406e-5	2.720151950050089e-5
ZNF730	1.8624190305722486e-4	5.2245688500692404e-5	1.401225844593049e-4	6.739452997031243e-5
ZNF735	1.2369328164719796e-4	9.964187378269865e-5	1.1479200794200925e-4	1.1856916193235809e-4
ZNF736	4.0352480838856165e-4	2.350816387942336e-4	6.239161019511418e-5	6.470354348386547e-4
ZNF74	2.022841381645832e-5	1.6966635392678996e-5	8.396482621429701e-5	3.929602705437451e-5
ZNF740	1.107967040222084e-3	1.377211676426097e-3	1.8720907612673815e-3	2.6861497913897587e-4
ZNF749	2.4531655670179445e-4	4.657039050185883e-4	4.598418023024368e-4	2.4076255439640945e-4
ZNF75A	4.287579912991554e-4	8.335364882868708e-5	7.059945513201905e-4	4.93313582938663e-4
ZNF75D	4.2790525947177134e-4	3.2382218004779154e-4	5.0060026946020636e-5	2.598290092089455e-4
ZNF76	3.591509427443914e-3	3.16890013693296e-3	3.6813994086652892e-3	4.780118990736002e-3
ZNF761	7.038428596580138e-5	4.2684489185892006e-4	8.884733426648606e-5	7.99746897160648e-5
ZNF764	1.8809410814422757e-4	3.585314808887999e-4	1.4026793419789007e-4	1.3482166482988854e-4
ZNF765	5.551014554953629e-4	1.413252470159796e-4	1.1487193638462158e-3	1.9725256106572337e-3
ZNF766	1.1017503554579132e-3	8.75574901492566e-4	2.143926035670162e-3	1.0763462784739056e-3
ZNF768	2.2834669319824624e-4	1.9148223465052032e-4	2.2069304229990332e-4	2.0375442194217854e-4
ZNF77	5.810128296444041e-4	4.5165015282927956e-4	1.1967621910917062e-4	1.2254833540758652e-4
ZNF770	5.466041207073649e-3	3.652531469983579e-3	7.67195694880585e-3	4.68371231452087e-3
ZNF771	6.052359019017195e-5	2.816129077450796e-5	3.493753330079688e-5	1.4175280001324617e-4
ZNF774	9.80241210434364e-4	2.6622227492777286e-4	7.527444183675492e-4	8.654943705574214e-4
ZNF776	1.073796450390532e-3	5.285202782577135e-4	1.8758117634352727e-3	1.2583091460936723e-3
ZNF777	2.027934260914791e-4	1.6574559272676342e-4	6.918013790244482e-5	8.800620587140781e-5
ZNF778	2.987635054127799e-4	1.41818671499638e-3	2.657870953424077e-4	8.38153603994821e-5
ZNF780A	2.724399450464268e-4	3.2947076107116594e-4	4.2934257705296594e-4	2.588840686684434e-4
ZNF783	2.090149572792031e-4	1.7880556719903078e-3	9.482675787209459e-4	6.264824976528063e-4
ZNF784	5.5046162228956446e-5	1.1568945240220379e-4	6.832888459961544e-5	5.5110170965124937e-5
ZNF786	1.3637385375248113e-3	1.902410719943562e-4	2.3952000419279684e-4	2.3517688304682607e-3
ZNF787	1.3705518669559938e-4	1.2880619447384247e-4	1.2254419475976917e-4	1.5031118858248782e-4
ZNF789	2.4485673536608335e-4	3.2541888416608795e-4	4.715292148699314e-5	4.872638940884024e-4
ZNF79	9.055304567697659e-4	1.0699700627657163e-4	1.2153488636510573e-4	4.567565641060986e-4
ZNF790	1.660360640997068e-4	1.3792271822606997e-4	5.268939977233344e-4	6.561009771363074e-4
ZNF791	4.536038870101576e-5	3.372129787382989e-5	6.0057651184254574e-5	5.801482191678095e-5
ZNF793	4.190310535237752e-4	3.9483513437514665e-4	2.0609852139279766e-4	6.17721834311787e-4
ZNF8	3.445822794039014e-5	3.00967625308876e-5	1.652355163510657e-5	2.600390402238505e-5
ZNF805	4.916842229777088e-4	1.2005940363828747e-3	7.898584264607448e-5	8.99664835873002e-5
ZNF808	2.345842715058939e-4	4.9567428157662395e-5	1.5071917885597794e-4	3.9528815819621246e-4
ZNF81	1.473091795681351e-4	5.256460033413731e-5	3.167326895748884e-4	2.2527801117959052e-5
ZNF816	1.851905333547507e-3	4.6319509652132583e-4	5.000725543525857e-4	2.13214952391435e-4
ZNF821	7.633098571360633e-5	4.504005637821405e-4	5.248805272096166e-4	4.005137860005235e-4
ZNF823	2.515046197146993e-4	2.123018020961636e-4	2.3518018863024246e-4	4.959468946517453e-4
ZNF84	8.392866645100643e-4	1.5131562301850371e-3	3.4016343613352544e-4	9.958888582238521e-4
ZNF846	2.442686395547709e-3	2.220826241256259e-3	6.50121242966801e-4	4.0119213899136325e-3
ZNF85	4.518840844940436e-4	3.153259147170901e-4	8.660471842365634e-4	1.9625563194304092e-4
ZNF860	1.6462158650099897e-4	1.6057632649128133e-4	1.6647818593550954e-4	1.7728570137795653e-4
ZNF883	7.32156590902668e-5	6.215468768141924e-5	6.843468343692264e-5	5.009313043574759e-4
ZNF891	7.555325748880755e-4	9.878932041438278e-4	4.748242727521932e-4	1.0296193581176153e-3
ZNF90	2.935328008269019e-4	9.793101744021466e-5	1.9747158962906542e-4	2.2246000527066998e-4
ZNF98	2.2467282210326814e-4	2.1895020873641797e-4	2.3622931538873655e-4	2.0943017614962584e-4
ZSCAN1	7.57584406168296e-5	7.643442346156816e-5	9.750870666302472e-5	9.296158077135028e-5
ZSCAN10	1.9013870120459462e-4	1.8143054833580095e-4	1.8761214427151507e-4	1.998460370579048e-4
ZSCAN16	1.9571169321050543e-4	4.0174425302830474e-4	2.918080814308848e-4	1.555917309674944e-4
ZSCAN22	5.112625391409312e-4	2.8235313281509853e-3	1.2248838845618816e-3	3.1479637510387257e-3
ZSCAN23	1.95932598144406e-5	1.6719554434150832e-5	1.8300175382702228e-5	2.2012353223186467e-5
ZSCAN26	4.8134815182695404e-5	1.269106621660599e-4	1.9245003001628215e-4	1.0643545767009332e-4
ZSCAN29	7.497639024547003e-5	1.9532851455347403e-4	1.180159954412876e-4	1.1543051174225508e-4
ZSCAN30	2.3338494341051713e-3	5.865965561665501e-4	2.457942538092307e-3	2.2758576602764174e-3
ZSCAN31	1.4611143745035546e-4	1.1894313950032759e-4	1.272657472121354e-4	1.2781097651568592e-4
ZSCAN4	9.574450228364162e-5	9.335218530663222e-5	1.159975105739164e-4	1.0990286347669145e-4
ZSCAN5	2.491977724836971e-5	2.920319597324288e-5	2.488030451063615e-5	2.1876679478192162e-5
ZSCAN5C	1.6376080548326547e-5	1.56220891607233e-5	1.9779306889273598e-5	1.625357196078938e-5
ZSCAN9	6.308816793048693e-5	1.821130154387062e-5	2.4793125799467368e-5	2.459365376870287e-5
ZZZ3	1.3728260124883948e-5	1.2718381837430892e-5	1.1251626229716562e-5	1.2814577432970162e-5
