Genes,Naive_rank,Early Extra-GC TFH_rank,Late Extra-GC TFH_rank,GC_rank
ZNF611,0.22030651340996169,0.42911877394636017,0.3735632183908046,0.22413793103448276
ZBTB33,0.16091954022988506,0.1685823754789272,0.30268199233716475,0.2260536398467433
ZSCAN30,0.25862068965517243,0.2222222222222222,0.5766283524904214,0.22796934865900384
NFAT5,0.18199233716475097,0.13218390804597702,0.15517241379310345,0.22988505747126436
ZNF24,0.16283524904214558,0.14559386973180077,0.16475095785440613,0.23180076628352492
HIVEP2,0.3045977011494253,0.2739463601532567,0.24904214559386972,0.23371647509578544
NR2C2,0.28160919540229884,0.23180076628352492,0.1532567049808429,0.23563218390804597
RFX5,0.3007662835249042,0.21455938697318008,0.12835249042145594,0.23754789272030652
GTF2B,0.1360153256704981,0.12260536398467432,0.29693486590038315,0.23946360153256704
ZNF354A,0.3448275862068966,0.46360153256704983,0.19348659003831417,0.2413793103448276
STAT5B,0.19540229885057472,0.2681992337164751,0.25862068965517243,0.24329501915708812
ZNF816,0.8122605363984674,0.5900383141762452,0.5842911877394636,0.24521072796934865
POU2AF1,0.5095785440613027,0.4367816091954023,0.2777777777777778,0.2471264367816092
PBX3,0.2720306513409962,0.8256704980842912,0.2260536398467433,0.24904214559386972
ATF2,0.4731800766283525,0.4425287356321839,0.39846743295019155,0.2509578544061303
ZNF846,0.15517241379310345,0.5996168582375478,0.32375478927203066,0.25287356321839083
RUNX1,0.1724137931034483,0.2471264367816092,0.12643678160919541,0.2547892720306513
SMAD5,0.8505747126436781,0.2624521072796935,0.4386973180076628,0.2567049808429119
ARID5A,0.24904214559386972,0.3505747126436782,0.3716475095785441,0.25862068965517243
ARID5B,0.3888888888888889,0.2950191570881226,0.3007662835249042,0.26053639846743293
ZNF140,0.3505747126436782,0.1781609195402299,0.29310344827586204,0.2624521072796935
CREB3,0.39080459770114945,0.5325670498084292,0.3448275862068966,0.26436781609195403
ZNF766,0.2471264367816092,0.13984674329501914,0.30842911877394635,0.2662835249042146
KLF3,0.15708812260536398,0.3544061302681992,0.3314176245210728,0.2681992337164751
