Genes,Naive_rank,Early Extra-GC TFH_rank,Late Extra-GC TFH_rank,GC_rank
ZNF394,0.047697368421052634,0.09703947368421052,0.09046052631578948,0.13815789473684212
ZNF76,0.1118421052631579,0.14473684210526316,0.17598684210526316,0.13980263157894737
NFYC,0.13322368421052633,0.3157894736842105,0.13815789473684212,0.14144736842105263
GABPA,0.13815789473684212,0.39144736842105265,0.35855263157894735,0.14309210526315788
ZNF586,0.28618421052631576,0.3059210526315789,0.3371710526315789,0.14473684210526316
ZNF649,0.6282894736842105,0.5180921052631579,0.5427631578947368,0.14638157894736842
HIVEP2,0.2236842105263158,0.20559210526315788,0.1513157894736842,0.14802631578947367
HIF1A,0.22861842105263158,0.24671052631578946,0.25164473684210525,0.14967105263157895
ZNF45,0.26973684210526316,0.32401315789473684,0.5082236842105263,0.1513157894736842
ZNF71,0.12335526315789473,0.2582236842105263,0.16940789473684212,0.15296052631578946
BACH1,0.35855263157894735,0.11842105263157894,0.1924342105263158,0.15460526315789475
CREB1,0.23190789473684212,0.13486842105263158,0.24671052631578946,0.15625
IKZF3,0.32894736842105265,0.049342105263157895,0.1118421052631579,0.15789473684210525
ELK3,0.14638157894736842,0.10197368421052631,0.13157894736842105,0.15953947368421054
KLF4,0.2779605263157895,0.24342105263157895,0.25493421052631576,0.1611842105263158
NFYA,0.13486842105263158,0.14144736842105263,0.13322368421052633,0.16282894736842105
ATF2,0.30756578947368424,0.38651315789473684,0.37006578947368424,0.16447368421052633
CREB3,0.3125,0.5197368421052632,0.2911184210526316,0.16611842105263158
POU2AF1,0.4095394736842105,0.33881578947368424,0.19407894736842105,0.16776315789473684
ZNF274,0.1069078947368421,0.20723684210526316,0.31414473684210525,0.16940789473684212
ZNF766,0.18421052631578946,0.0756578947368421,0.1825657894736842,0.17105263157894737
MAZ,0.29769736842105265,0.13815789473684212,0.26973684210526316,0.17269736842105263
NFAT5,0.1875,0.12664473684210525,0.08717105263157894,0.17434210526315788
ARID5B,0.2582236842105263,0.20394736842105263,0.22532894736842105,0.17598684210526316
ELK1,0.13651315789473684,0.23684210526315788,0.15789473684210525,0.17763157894736842
NFE2L2,0.14473684210526316,0.14309210526315788,0.21710526315789475,0.17927631578947367
NFKB1,0.21546052631578946,0.3338815789473684,0.24177631578947367,0.18092105263157895
RUNX1,0.14144736842105263,0.16776315789473684,0.0805921052631579,0.1825657894736842
FOXP1,0.18914473684210525,0.15460526315789475,0.18092105263157895,0.18421052631578946
EGR1,0.10855263157894737,0.09210526315789473,0.11513157894736842,0.18585526315789475
ZFX,0.1924342105263158,0.37993421052631576,0.125,0.1875
STAT1,0.10361842105263158,0.1299342105263158,0.21875,0.18914473684210525
ZNF324,0.3092105263157895,0.20230263157894737,0.3026315789473684,0.19078947368421054
JUND,0.11842105263157894,0.1069078947368421,0.20065789473684212,0.1924342105263158
NR2C2,0.26151315789473684,0.17269736842105263,0.12171052631578948,0.19407894736842105
STAT5B,0.1611842105263158,0.18914473684210525,0.19901315789473684,0.19572368421052633
CEBPA,0.7483552631578947,0.3963815789473684,0.7730263157894737,0.19736842105263158
YY1,0.2713815789473684,0.13980263157894737,0.2878289473684211,0.19901315789473684
ZNF180,0.53125,0.7450657894736842,0.19572368421052633,0.20065789473684212
MLX,0.19736842105263158,0.23355263157894737,0.2730263157894737,0.20230263157894737
GTF2B,0.13980263157894737,0.10361842105263158,0.18914473684210525,0.20394736842105263
ZNF24,0.19901315789473684,0.1875,0.14638157894736842,0.20559210526315788
