	CXCR5hi_PD1hi	CXCR5pos_PD1int	CXCR5pos_PD1neg	Naive
ZNF681	2.0757655990700678e-4	2.1699496323695063e-4	5.2025523423715406e-5	3.177584485246259e-4
ZNF682	4.337455938338645e-4	3.033808887383378e-4	2.9638017138743105e-4	4.011864345571721e-4
ZNF684	1.9584566650423065e-4	1.508274303695131e-4	6.233035098123234e-5	7.308747776178211e-5
ZNF69	1.5709111473697867e-4	3.469532576293722e-5	3.797914900154749e-5	4.7730945686769364e-5
ZNF691	1.7744343498216073e-4	3.490978742816227e-5	2.3752690831987727e-4	4.85174132167118e-5
ZNF692	4.2836665403501767e-4	3.206618135279651e-4	2.9192031961877154e-4	5.068498344735035e-4
ZNF695	3.094617532640151e-4	8.340509017554643e-4	4.3533986997000026e-4	2.8919997051809305e-4
ZNF697	3.85734910621994e-5	3.996580971753791e-5	4.193296186265723e-5	3.835232313067649e-5
ZNF7	6.783326125424209e-4	6.393201139565387e-5	5.040563747428724e-4	4.525624735956176e-4
ZNF701	4.4634943793944005e-5	5.391597334861784e-5	5.561973715606271e-4	2.55282182135097e-4
ZNF704	1.955773461493824e-5	2.0787536601511898e-5	2.2013931494432394e-5	2.0878403272263813e-4
ZNF705E	8.493125539013316e-5	8.226140071043034e-5	8.108182543453548e-5	8.835845693814154e-5
ZNF705G	5.378694968389221e-5	5.115155192744882e-5	6.098702200234358e-5	5.595264048059938e-5
ZNF707	2.5510565437815175e-4	6.167791964906246e-5	5.101641946467319e-4	2.834590436303978e-4
ZNF708	1.2032042280037576e-3	5.400158235494502e-4	1.2046939448843237e-3	3.311363332283287e-4
ZNF71	1.9815711174857678e-3	1.911959512174626e-3	1.1573549315187055e-3	2.3396665707691813e-3
ZNF711	7.047543162816811e-5	6.025970337957778e-5	6.124367476222455e-5	1.6553539305069414e-4
ZNF713	8.363012856730126e-4	3.336950308646492e-3	8.383055091391945e-4	7.408439365255662e-4
ZNF714	3.2461534860601037e-4	3.143774764237885e-4	5.694813513306601e-4	3.9627141990826746e-4
ZNF716	1.7300507990747265e-4	1.2287246996873724e-4	1.9119425947168348e-4	3.482804461852773e-4
ZNF718	8.464386213428982e-4	1.851403298870686e-4	4.4491583364742994e-4	4.91954588882943e-4
ZNF727	1.8329424527192077e-5	1.733432503881891e-5	2.2473423741947275e-5	1.8358157093515343e-5
ZNF730	1.9581611573119215e-4	5.504405406921848e-5	1.3356634245119883e-4	6.670725384881843e-5
ZNF735	9.51816765447677e-5	9.96697613819341e-5	1.0560750866338571e-4	9.540918751614854e-5
ZNF736	6.448238845845537e-4	4.7126074878991775e-4	9.269205117311331e-5	9.586199760356342e-4
ZNF74	2.2173827157726227e-5	1.7532318419714553e-5	6.346375464897666e-5	4.9823340992002545e-5
ZNF740	5.928748970780626e-4	6.302621601288696e-4	8.354835343625692e-4	1.1610005873560534e-4
ZNF749	2.1612507930327023e-4	3.837019846345788e-4	5.040305063909664e-4	1.649179396325604e-4
ZNF75A	5.550947443447103e-4	1.0411002243000568e-4	6.842870857629498e-4	4.7434429584071545e-4
ZNF75D	5.943767233054106e-4	6.210214491253563e-4	6.193566834303258e-5	3.2130078911351894e-4
ZNF76	2.141593619543214e-3	1.7816409818409945e-3	2.1128394781792154e-3	2.497438377047889e-3
ZNF761	1.1511489921622845e-4	4.0883053754832996e-4	9.140019123900984e-5	1.1308367000905221e-4
ZNF764	3.085919498104609e-4	3.443632348321759e-4	1.707756512521813e-4	2.60141254466961e-4
ZNF765	4.065713891824649e-4	7.091500603165012e-5	6.218260269305337e-4	9.39169482171923e-4
ZNF766	1.9017528904158529e-3	1.7321474808572675e-3	3.3884099566310164e-3	1.5795925463456457e-3
ZNF768	2.0542541150261385e-4	2.1459892673565876e-4	1.9376759445491687e-4	2.1699173034391402e-4
ZNF77	6.085551230007337e-4	4.7574077304058965e-4	1.2613021747185247e-4	1.3298864831032291e-4
ZNF770	2.923199297115713e-3	1.9719227221216343e-3	3.9520985369506465e-3	2.419679254817131e-3
ZNF771	7.473715950179713e-5	3.0081882673357794e-5	3.47728861428918e-5	1.8843754408111063e-4
ZNF774	8.242679370045085e-4	2.2998293742970024e-4	5.271108337931297e-4	6.766960392583683e-4
ZNF776	4.9127898123162e-4	2.0150072896316562e-4	1.1221107435826234e-3	4.30450937216396e-4
ZNF777	5.243788339621841e-5	5.7070801078485766e-5	2.848313698727007e-5	2.3790410625284146e-5
ZNF778	3.1517911736104055e-4	1.5499922693818526e-3	1.8234345336319268e-4	6.563363248182825e-5
ZNF780A	2.710100053979827e-4	3.029403488013665e-4	5.194489751625284e-4	2.592262525657802e-4
ZNF783	3.715421067552087e-5	3.6762363743327465e-4	2.0127268358903987e-4	1.1135686167791086e-4
ZNF784	8.390277519057586e-5	1.5158630323607172e-4	7.974211700429857e-5	8.026617174197316e-5
ZNF786	9.803090078467787e-4	1.5078600142714267e-4	1.4694758165740993e-4	1.5802796610075139e-3
ZNF787	1.5490159734113113e-4	1.2570401839045954e-4	1.695788284038732e-4	1.4620049444193675e-4
ZNF789	3.7728411006320765e-4	5.52220282574266e-4	7.577805443257079e-5	4.5696735634219053e-4
ZNF79	1.4089055429780714e-3	2.5747675493415927e-4	2.6414326518862426e-4	6.990952057108306e-4
ZNF790	1.472007518268356e-4	1.5959153457760088e-4	4.924837400636037e-4	3.57473349210156e-4
ZNF791	4.053821001530672e-5	4.8833334595458136e-5	6.20409286351915e-5	7.077851549727843e-5
ZNF793	2.494649839570671e-4	2.2249177688723093e-4	1.547099641502284e-4	3.7662465092791383e-4
ZNF8	9.368362503805444e-5	6.301163553399473e-5	2.0645044196313855e-5	5.3256583841006004e-5
ZNF805	4.872424290820312e-4	1.481095104002155e-3	9.26300685827545e-5	7.483991063477744e-5
ZNF808	3.955695700192001e-4	1.1340490317476965e-4	4.023691483885156e-4	2.5499219232118053e-3
ZNF81	2.3821057697934314e-4	6.726988167368627e-5	3.126518121442851e-4	3.6186565616694515e-5
ZNF816	1.2000644190930743e-3	3.6251219822717095e-4	4.023205800614297e-4	1.534295150121688e-4
ZNF821	5.265769101357162e-5	3.197686466510835e-4	3.8472389048137994e-4	2.5137402829343255e-4
ZNF823	2.2434039059059612e-4	2.2701963944961112e-4	2.335500920492877e-4	4.996215862455156e-4
ZNF84	8.859307983992758e-4	2.1317876972758117e-3	3.763281534498873e-4	1.2438927842320295e-3
ZNF846	8.745261312997665e-4	1.0981344988683299e-3	3.8726746582499756e-4	1.1960600004199812e-3
ZNF85	6.51646988474463e-4	4.76329604024144e-4	1.0266947459555019e-3	2.699851663711368e-4
ZNF860	8.232608406905643e-5	9.013564539428975e-5	9.005549175513527e-5	7.881173911406703e-5
ZNF883	5.328208484182643e-5	4.6661509457270017e-5	5.188009156028038e-5	3.312784965673994e-4
ZNF891	3.8636968335211406e-4	5.380539122570168e-4	2.2701219376261784e-4	5.251327628351398e-4
ZNF90	3.0131406816912536e-4	1.2805681458355836e-4	2.716980384377212e-4	1.9012487414926557e-4
ZNF98	3.660494860100609e-4	2.8379092424451633e-4	3.997231824097823e-4	5.560450130404336e-4
ZSCAN1	1.079218641335548e-4	1.1598171397569397e-4	1.2487334733867216e-4	8.807344670287961e-5
ZSCAN10	9.74354081921725e-5	5.757266699076525e-5	8.04203601089677e-5	6.525177010801783e-5
ZSCAN16	5.409453059860924e-4	1.2634256682959753e-3	1.0209647312477118e-3	8.489240209864309e-4
ZSCAN22	2.2299055459436455e-4	1.2657212419457768e-3	5.714469824045381e-4	1.4149429618445513e-3
ZSCAN23	4.5320297764499696e-5	4.0251297059660275e-5	3.7447960871122146e-5	4.1282427424397e-5
ZSCAN26	1.1587494772921785e-4	6.0207556098736424e-5	1.690236501148113e-4	1.3608601537678128e-4
ZSCAN29	8.515572767879186e-5	2.9401881133716727e-4	1.418955156970808e-4	2.5598922013580724e-4
ZSCAN30	8.254281086168425e-4	2.1776436055870606e-4	8.051055312853207e-4	7.243929644423354e-4
ZSCAN31	1.4759506238523347e-4	1.7005917935983755e-4	1.9090225501150698e-4	9.930251544079685e-5
ZSCAN4	1.2106803749260939e-4	1.3324427779706267e-4	1.4444392055274163e-4	9.639203528413367e-5
ZSCAN5	2.6581212705824466e-5	3.8919039840608444e-5	4.611648691008113e-5	2.734698950060812e-5
ZSCAN5C	2.2265363535436296e-5	2.1619942375827564e-5	2.031057790281535e-5	2.579397000157068e-5
ZSCAN9	1.717661531229503e-4	4.691089240089543e-5	4.854086880768834e-5	5.122424701847814e-5
ZZZ3	1.7745346982371567e-5	1.8551062249531944e-5	1.8644975885653767e-5	1.8335874770591555e-5
