	Naive	Naive	Naive	Naive	Early_Pre_TFH	Early_Pre_TFH	Early_Pre_TFH	Early_Pre_TFH	Late_Pre_TFH	Late_Pre_TFH	Late_Pre_TFH	Late_Pre_TFH	GC	GC	GC	GC
DPF1	0.9998658168399865	0.9998658168399865	0.9998658168399865	0.9998658168399865	0.9889112903225806	0.9889112903225806	0.9889112903225806	0.9889112903225806	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DPF3	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9928427419354838	0.9928427419354838	0.9928427419354838	0.9928427419354838	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DPRX	1.0	1.0	1.0	1.0	0.9423387096774194	0.9423387096774194	0.9423387096774194	0.9423387096774194	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DRGX	1.0	1.0	1.0	1.0	0.9893145161290322	0.9893145161290322	0.9893145161290322	0.9893145161290322	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	1.0	1.0	1.0	1.0
DUX1_HUMAN	1.0	1.0	1.0	1.0	0.9976814516129032	0.9976814516129032	0.9976814516129032	0.9976814516129032	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DUX3_HUMAN	1.0	1.0	1.0	1.0	0.9976814516129032	0.9976814516129032	0.9976814516129032	0.9976814516129032	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DUX4	0.9939617577993962	0.9939617577993962	0.9939617577993962	0.9939617577993962	0.9815524193548387	0.9815524193548387	0.9815524193548387	0.9815524193548387	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	1.0	1.0	1.0	1.0
DUXA	0.9598121435759812	0.9598121435759812	0.9598121435759812	0.9598121435759812	0.9805443548387097	0.9805443548387097	0.9805443548387097	0.9805443548387097	0.9813387682313228	0.9813387682313228	0.9813387682313228	0.9813387682313228	0.9994430943701904	0.9994430943701904	0.9994430943701904	0.9994430943701904
E2F1	1.8114726601811126e-3	1.8114726601811126e-3	1.8114726601811126e-3	1.8114726601811126e-3	5.040322580645129e-3	5.040322580645129e-3	5.040322580645129e-3	5.040322580645129e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E2F2	6.3066085206306965e-3	6.3066085206306965e-3	6.3066085206306965e-3	6.3066085206306965e-3	1.733870967741935e-2	1.733870967741935e-2	1.733870967741935e-2	1.733870967741935e-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E2F3	0.0	0.0	0.0	0.0	1.0080645161292257e-4	1.0080645161292257e-4	1.0080645161292257e-4	1.0080645161292257e-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E2F4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E2F5	7.856424018785646e-2	7.856424018785646e-2	7.856424018785646e-2	7.856424018785646e-2	1.3104838709677713e-3	1.3104838709677713e-3	1.3104838709677713e-3	1.3104838709677713e-3	0.9991720272594102	0.9991720272594102	0.9991720272594102	0.9991720272594102	1.118874038072093e-2	1.118874038072093e-2	1.118874038072093e-2	1.118874038072093e-2
E2F6	2.012747400201298e-3	2.012747400201298e-3	2.012747400201298e-3	2.012747400201298e-3	5.745967741935476e-3	5.745967741935476e-3	5.745967741935476e-3	5.745967741935476e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E2F7	0.11318349547131834	0.11318349547131834	0.11318349547131834	0.11318349547131834	0.6534274193548387	0.6534274193548387	0.6534274193548387	0.6534274193548387	0.0	0.0	0.0	0.0	6.961320372620494e-2	6.961320372620494e-2	6.961320372620494e-2	6.961320372620494e-2
E2F8	0.9400872190540087	0.9400872190540087	0.9400872190540087	0.9400872190540087	0.9013104838709678	0.9013104838709678	0.9013104838709678	0.9013104838709678	0.0	0.0	0.0	0.0	5.012150668286752e-3	5.012150668286752e-3	5.012150668286752e-3	5.012150668286752e-3
E4F1	1.3418316001345687e-4	1.3418316001345687e-4	1.3418316001345687e-4	1.3418316001345687e-4	1.2802419354838723e-2	1.2802419354838723e-2	1.2802419354838723e-2	1.2802419354838723e-2	2.0380867460670915e-3	2.0380867460670915e-3	2.0380867460670915e-3	2.0380867460670915e-3	0.0	0.0	0.0	0.0
EBF1	0.0	0.0	0.0	0.0	0.15826612903225812	0.15826612903225812	0.15826612903225812	0.15826612903225812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EBF2	0.7757128480375712	0.7757128480375712	0.7757128480375712	0.7757128480375712	0.9976814516129032	0.9976814516129032	0.9976814516129032	0.9976814516129032	0.9981529838863766	0.9981529838863766	0.9981529838863766	0.9981529838863766	1.0	1.0	1.0	1.0
EBF3	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9703629032258064	0.9703629032258064	0.9703629032258064	0.9703629032258064	0.9999363097891854	0.9999363097891854	0.9999363097891854	0.9999363097891854	0.9997468610773592	0.9997468610773592	0.9997468610773592	0.9997468610773592
EBF4	1.0	1.0	1.0	1.0	0.9966733870967742	0.9966733870967742	0.9966733870967742	0.9966733870967742	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
EGR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EGR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EGR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EGR4	2.2140221402213722e-3	2.2140221402213722e-3	2.2140221402213722e-3	2.2140221402213722e-3	0.0	0.0	0.0	0.0	2.5476084325839476e-3	2.5476084325839476e-3	2.5476084325839476e-3	2.5476084325839476e-3	0.0	0.0	0.0	0.0
EHF	4.763502180476387e-3	4.763502180476387e-3	4.763502180476387e-3	4.763502180476387e-3	3.004032258064515e-2	3.004032258064515e-2	3.004032258064515e-2	3.004032258064515e-2	8.534488249156147e-3	8.534488249156147e-3	8.534488249156147e-3	8.534488249156147e-3	1.164439044147425e-3	1.164439044147425e-3	1.164439044147425e-3	1.164439044147425e-3
ELF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELF3	5.166051660516646e-3	5.166051660516646e-3	5.166051660516646e-3	5.166051660516646e-3	2.076612903225805e-2	2.076612903225805e-2	2.076612903225805e-2	2.076612903225805e-2	6.687472135532779e-3	6.687472135532779e-3	6.687472135532779e-3	6.687472135532779e-3	1.3669501822600738e-3	1.3669501822600738e-3	1.3669501822600738e-3	1.3669501822600738e-3
ELF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELF5	2.146930560214644e-3	2.146930560214644e-3	2.146930560214644e-3	2.146930560214644e-3	3.024193548386567e-4	3.024193548386567e-4	3.024193548386567e-4	3.024193548386567e-4	4.585695178651039e-3	4.585695178651039e-3	4.585695178651039e-3	4.585695178651039e-3	0.0	0.0	0.0	0.0
ELK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELK4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMX1	1.0	1.0	1.0	1.0	0.9894153225806451	0.9894153225806451	0.9894153225806451	0.9894153225806451	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	1.0	1.0	1.0	1.0
EMX2	1.0	1.0	1.0	1.0	0.9794354838709678	0.9794354838709678	0.9794354838709678	0.9794354838709678	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
EN1	1.0	1.0	1.0	1.0	0.9133064516129032	0.9133064516129032	0.9133064516129032	0.9133064516129032	0.9953506146105343	0.9953506146105343	0.9953506146105343	0.9953506146105343	0.9998987444309437	0.9998987444309437	0.9998987444309437	0.9998987444309437
EN2	1.0	1.0	1.0	1.0	0.9666330645161291	0.9666330645161291	0.9666330645161291	0.9666330645161291	0.9992994076810394	0.9992994076810394	0.9992994076810394	0.9992994076810394	1.0	1.0	1.0	1.0
EOMES	1.0	1.0	1.0	1.0	0.9942540322580645	0.9942540322580645	0.9942540322580645	0.9942540322580645	0.9998089293675562	0.9998089293675562	0.9998089293675562	0.9998089293675562	0.997620494127177	0.997620494127177	0.997620494127177	0.997620494127177
EPAS1	2.0530023482053017e-2	2.0530023482053017e-2	2.0530023482053017e-2	2.0530023482053017e-2	0.13437500000000002	0.13437500000000002	0.13437500000000002	0.13437500000000002	0.0	0.0	0.0	0.0	2.217496962332932e-2	2.217496962332932e-2	2.217496962332932e-2	2.217496962332932e-2
ERF	4.8976853404897325e-3	4.8976853404897325e-3	4.8976853404897325e-3	4.8976853404897325e-3	1.3810483870967727e-2	1.3810483870967727e-2	1.3810483870967727e-2	1.3810483870967727e-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERG	0.0	0.0	0.0	0.0	5.040322580645129e-3	5.040322580645129e-3	5.040322580645129e-3	5.040322580645129e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ESR1	0.22039584032203963	0.22039584032203963	0.22039584032203963	0.22039584032203963	0.5810483870967742	0.5810483870967742	0.5810483870967742	0.5810483870967742	4.03159034456404e-2	4.03159034456404e-2	4.03159034456404e-2	4.03159034456404e-2	7.290400972053468e-3	7.290400972053468e-3	7.290400972053468e-3	7.290400972053468e-3
ESR2	4.495135860449473e-3	4.495135860449473e-3	4.495135860449473e-3	4.495135860449473e-3	0.44939516129032253	0.44939516129032253	0.44939516129032253	0.44939516129032253	4.139863702948832e-3	4.139863702948832e-3	4.139863702948832e-3	4.139863702948832e-3	6.733495342243878e-3	6.733495342243878e-3	6.733495342243878e-3	6.733495342243878e-3
ESRRA	4.307279436430733e-2	4.307279436430733e-2	4.307279436430733e-2	4.307279436430733e-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ESRRB	0.9696746058369674	0.9696746058369674	0.9696746058369674	0.9696746058369674	0.8220766129032258	0.8220766129032258	0.8220766129032258	0.8220766129032258	8.91026049296223e-2	8.91026049296223e-2	8.91026049296223e-2	8.91026049296223e-2	8.697853381936005e-2	8.697853381936005e-2	8.697853381936005e-2	8.697853381936005e-2
ESRRG	0.999060717879906	0.999060717879906	0.999060717879906	0.999060717879906	0.9640120967741935	0.9640120967741935	0.9640120967741935	0.9640120967741935	5.0633717597605266e-2	5.0633717597605266e-2	5.0633717597605266e-2	5.0633717597605266e-2	0.9498278655326043	0.9498278655326043	0.9498278655326043	0.9498278655326043
ESX1	1.0	1.0	1.0	1.0	0.9086693548387097	0.9086693548387097	0.9086693548387097	0.9086693548387097	0.9939494299726133	0.9939494299726133	0.9939494299726133	0.9939494299726133	0.9947853381936006	0.9947853381936006	0.9947853381936006	0.9947853381936006
ETS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS2	0.0	0.0	0.0	0.0	8.064516129032695e-4	8.064516129032695e-4	8.064516129032695e-4	8.064516129032695e-4	3.5921278899433196e-2	3.5921278899433196e-2	3.5921278899433196e-2	3.5921278899433196e-2	0.0	0.0	0.0	0.0
ETV1	1.7443810801743842e-3	1.7443810801743842e-3	1.7443810801743842e-3	1.7443810801743842e-3	8.971774193548332e-3	8.971774193548332e-3	8.971774193548332e-3	8.971774193548332e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETV2	4.092586380409213e-3	4.092586380409213e-3	4.092586380409213e-3	4.092586380409213e-3	1.0080645161292257e-4	1.0080645161292257e-4	1.0080645161292257e-4	1.0080645161292257e-4	3.885102859690459e-3	3.885102859690459e-3	3.885102859690459e-3	3.885102859690459e-3	0.0	0.0	0.0	0.0
ETV3	2.2408587722240858e-2	2.2408587722240858e-2	2.2408587722240858e-2	2.2408587722240858e-2	0.6024193548387097	0.6024193548387097	0.6024193548387097	0.6024193548387097	0.40456021909432516	0.40456021909432516	0.40456021909432516	0.40456021909432516	6.61705143782908e-2	6.61705143782908e-2	6.61705143782908e-2	6.61705143782908e-2
ETV3L	2.7977188862797764e-2	2.7977188862797764e-2	2.7977188862797764e-2	2.7977188862797764e-2	0.5734879032258065	0.5734879032258065	0.5734879032258065	0.5734879032258065	0.5315584994586332	0.5315584994586332	0.5315584994586332	0.5315584994586332	7.341028756581602e-3	7.341028756581602e-3	7.341028756581602e-3	7.341028756581602e-3
ETV4	2.8849379402885456e-3	2.8849379402885456e-3	2.8849379402885456e-3	2.8849379402885456e-3	1.1088709677419373e-2	1.1088709677419373e-2	1.1088709677419373e-2	1.1088709677419373e-2	1.6559454811795327e-3	1.6559454811795327e-3	1.6559454811795327e-3	1.6559454811795327e-3	2.0251113811264876e-4	2.0251113811264876e-4	2.0251113811264876e-4	2.0251113811264876e-4
ETV5	1.878564240187841e-3	1.878564240187841e-3	1.878564240187841e-3	1.878564240187841e-3	9.2741935483871e-3	9.2741935483871e-3	9.2741935483871e-3	9.2741935483871e-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETV6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETV7	9.325729620932588e-3	9.325729620932588e-3	9.325729620932588e-3	9.325729620932588e-3	0.5116935483870968	0.5116935483870968	0.5116935483870968	0.5116935483870968	0.0	0.0	0.0	0.0	1.8226002430133947e-3	1.8226002430133947e-3	1.8226002430133947e-3	1.8226002430133947e-3
EVX1	1.0	1.0	1.0	1.0	0.9587701612903226	0.9587701612903226	0.9587701612903226	0.9587701612903226	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9713953017415958	0.9713953017415958	0.9713953017415958	0.9713953017415958
EVX2	0.10862126803086214	0.10862126803086214	0.10862126803086214	0.10862126803086214	0.9762096774193548	0.9762096774193548	0.9762096774193548	0.9762096774193548	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9998726195783708	0.9744329688132848	0.9744329688132848	0.9744329688132848	0.9744329688132848
FBXL19	1.0	1.0	1.0	1.0	0.9973790322580646	0.9973790322580646	0.9973790322580646	0.9973790322580646	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FERD3L	0.9696075142569608	0.9696075142569608	0.9696075142569608	0.9696075142569608	0.5618951612903226	0.5618951612903226	0.5618951612903226	0.5618951612903226	0.17202725941022867	0.17202725941022867	0.17202725941022867	0.17202725941022867	0.2435196435803969	0.2435196435803969	0.2435196435803969	0.2435196435803969
FEV	5.8369674605837085e-3	5.8369674605837085e-3	5.8369674605837085e-3	5.8369674605837085e-3	5.90725806451613e-2	5.90725806451613e-2	5.90725806451613e-2	5.90725806451613e-2	6.177950449016034e-3	6.177950449016034e-3	6.177950449016034e-3	6.177950449016034e-3	1.4682057513163427e-3	1.4682057513163427e-3	1.4682057513163427e-3	1.4682057513163427e-3
FEZF1	0.5009057363300906	0.5009057363300906	0.5009057363300906	0.5009057363300906	0.6049395161290323	0.6049395161290323	0.6049395161290323	0.6049395161290323	2.0954079358002642e-2	2.0954079358002642e-2	2.0954079358002642e-2	2.0954079358002642e-2	4.910895099230483e-3	4.910895099230483e-3	4.910895099230483e-3	4.910895099230483e-3
FEZF2	0.8621268030862127	0.8621268030862127	0.8621268030862127	0.8621268030862127	0.7827620967741935	0.7827620967741935	0.7827620967741935	0.7827620967741935	5.674797783580665e-2	5.674797783580665e-2	5.674797783580665e-2	5.674797783580665e-2	1.164439044147425e-2	1.164439044147425e-2	1.164439044147425e-2	1.164439044147425e-2
FIGLA	0.9969137873196914	0.9969137873196914	0.9969137873196914	0.9969137873196914	0.9429435483870968	0.9429435483870968	0.9429435483870968	0.9429435483870968	0.9936309789185402	0.9936309789185402	0.9936309789185402	0.9936309789185402	9.725597407857434e-2	9.725597407857434e-2	9.725597407857434e-2	9.725597407857434e-2
FLI1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOSB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOSL1	0.0	0.0	0.0	0.0	8.20564516129032e-2	8.20564516129032e-2	8.20564516129032e-2	8.20564516129032e-2	1.2929112795363351e-2	1.2929112795363351e-2	1.2929112795363351e-2	1.2929112795363351e-2	1.164439044147425e-3	1.164439044147425e-3	1.164439044147425e-3	1.164439044147425e-3
FOSL2	0.0	0.0	0.0	0.0	4.39516129032258e-2	4.39516129032258e-2	4.39516129032258e-2	4.39516129032258e-2	1.2738042162918628e-4	1.2738042162918628e-4	1.2738042162918628e-4	1.2738042162918628e-4	3.4426893479141407e-3	3.4426893479141407e-3	3.4426893479141407e-3	3.4426893479141407e-3
FOXA1	0.8156323381415632	0.8156323381415632	0.8156323381415632	0.8156323381415632	0.5285282258064516	0.5285282258064516	0.5285282258064516	0.5285282258064516	3.636711037513529e-2	3.636711037513529e-2	3.636711037513529e-2	3.636711037513529e-2	9.51802349129205e-3	9.51802349129205e-3	9.51802349129205e-3	9.51802349129205e-3
FOXA2	0.996309963099631	0.996309963099631	0.996309963099631	0.996309963099631	0.864616935483871	0.864616935483871	0.864616935483871	0.864616935483871	0.4081268708999427	0.4081268708999427	0.4081268708999427	0.4081268708999427	0.18352571891454028	0.18352571891454028	0.18352571891454028	0.18352571891454028
FOXA3	0.9991949010399195	0.9991949010399195	0.9991949010399195	0.9991949010399195	0.9070564516129033	0.9070564516129033	0.9070564516129033	0.9070564516129033	0.43946245462072475	0.43946245462072475	0.43946245462072475	0.43946245462072475	0.2818448764682058	0.2818448764682058	0.2818448764682058	0.2818448764682058
FOXB1	1.0	1.0	1.0	1.0	0.4501008064516129	0.4501008064516129	0.4501008064516129	0.4501008064516129	0.0	0.0	0.0	0.0	1.3061968408262459e-2	1.3061968408262459e-2	1.3061968408262459e-2	1.3061968408262459e-2
FOXB2	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9999329084199933	0.9758064516129032	0.9758064516129032	0.9758064516129032	0.9758064516129032	0.7651105025157633	0.7651105025157633	0.7651105025157633	0.7651105025157633	0.8799108950992305	0.8799108950992305	0.8799108950992305	0.8799108950992305
FOXC1	1.4357598121435777e-2	1.4357598121435777e-2	1.4357598121435777e-2	1.4357598121435777e-2	4.39516129032258e-2	4.39516129032258e-2	4.39516129032258e-2	4.39516129032258e-2	6.878542767976614e-3	6.878542767976614e-3	6.878542767976614e-3	6.878542767976614e-3	2.0251113811259325e-3	2.0251113811259325e-3	2.0251113811259325e-3	2.0251113811259325e-3
FOXC2	0.8433411606843342	0.8433411606843342	0.8433411606843342	0.8433411606843342	0.39485887096774197	0.39485887096774197	0.39485887096774197	0.39485887096774197	0.17508438952932937	0.17508438952932937	0.17508438952932937	0.17508438952932937	1.3466990684487645e-2	1.3466990684487645e-2	1.3466990684487645e-2	1.3466990684487645e-2
FOXD1	0.9998658168399865	0.9998658168399865	0.9998658168399865	0.9998658168399865	0.9538306451612903	0.9538306451612903	0.9538306451612903	0.9538306451612903	0.9996178587351124	0.9996178587351124	0.9996178587351124	0.9996178587351124	0.6468205751316323	0.6468205751316323	0.6468205751316323	0.6468205751316323
FOXD2	0.9698087889969809	0.9698087889969809	0.9698087889969809	0.9698087889969809	0.7662298387096774	0.7662298387096774	0.7662298387096774	0.7662298387096774	0.4143685115597733	0.4143685115597733	0.4143685115597733	0.4143685115597733	1.974483596597798e-3	1.974483596597798e-3	1.974483596597798e-3	1.974483596597798e-3
FOXD3	2.388460248238844e-2	2.388460248238844e-2	2.388460248238844e-2	2.388460248238844e-2	0.3512096774193548	0.3512096774193548	0.3512096774193548	0.3512096774193548	0.11133048850391691	0.11133048850391691	0.11133048850391691	0.11133048850391691	2.683272579991902e-3	2.683272579991902e-3	2.683272579991902e-3	2.683272579991902e-3
FOXD4	1.0	1.0	1.0	1.0	0.9967741935483871	0.9967741935483871	0.9967741935483871	0.9967741935483871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FOXD4L1	1.0	1.0	1.0	1.0	0.9967741935483871	0.9967741935483871	0.9967741935483871	0.9967741935483871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FOXD4L3	1.0	1.0	1.0	1.0	0.9967741935483871	0.9967741935483871	0.9967741935483871	0.9967741935483871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FOXD4L4	1.0	1.0	1.0	1.0	0.9967741935483871	0.9967741935483871	0.9967741935483871	0.9967741935483871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FOXD4L5	1.0	1.0	1.0	1.0	0.9967741935483871	0.9967741935483871	0.9967741935483871	0.9967741935483871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FOXD4L6	1.0	1.0	1.0	1.0	0.9967741935483871	0.9967741935483871	0.9967741935483871	0.9967741935483871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FOXE1	0.7423012411942301	0.7423012411942301	0.7423012411942301	0.7423012411942301	0.9070564516129033	0.9070564516129033	0.9070564516129033	0.9070564516129033	0.9456722501751481	0.9456722501751481	0.9456722501751481	0.9456722501751481	0.9841535034426894	0.9841535034426894	0.9841535034426894	0.9841535034426894
FOXE3	1.0	1.0	1.0	1.0	0.9379032258064516	0.9379032258064516	0.9379032258064516	0.9379032258064516	0.9826125724476148	0.9826125724476148	0.9826125724476148	0.9826125724476148	0.9994430943701904	0.9994430943701904	0.9994430943701904	0.9994430943701904
FOXF1	0.9486749412948675	0.9486749412948675	0.9486749412948675	0.9486749412948675	0.7797379032258065	0.7797379032258065	0.7797379032258065	0.7797379032258065	0.998726195783708	0.998726195783708	0.998726195783708	0.998726195783708	0.8501417577966788	0.8501417577966788	0.8501417577966788	0.8501417577966788
FOXF2	0.9598121435759812	0.9598121435759812	0.9598121435759812	0.9598121435759812	0.9571572580645161	0.9571572580645161	0.9571572580645161	0.9571572580645161	0.9577733902299217	0.9577733902299217	0.9577733902299217	0.9577733902299217	0.9519542324827865	0.9519542324827865	0.9519542324827865	0.9519542324827865
FOXG1	0.6526668903052667	0.6526668903052667	0.6526668903052667	0.6526668903052667	0.8678427419354838	0.8678427419354838	0.8678427419354838	0.8678427419354838	0.22196038468887336	0.22196038468887336	0.22196038468887336	0.22196038468887336	1.928918590522477e-2	1.928918590522477e-2	1.928918590522477e-2	1.928918590522477e-2
FOXH1	0.934250251593425	0.934250251593425	0.934250251593425	0.934250251593425	0.9203629032258065	0.9203629032258065	0.9203629032258065	0.9203629032258065	0.988281001210114	0.988281001210114	0.988281001210114	0.988281001210114	0.8545463750506278	0.8545463750506278	0.8545463750506278	0.8545463750506278
FOXI1	0.9361288158336128	0.9361288158336128	0.9361288158336128	0.9361288158336128	0.5859879032258064	0.5859879032258064	0.5859879032258064	0.5859879032258064	0.1782052098592446	0.1782052098592446	0.1782052098592446	0.1782052098592446	3.8730255164034055e-2	3.8730255164034055e-2	3.8730255164034055e-2	3.8730255164034055e-2
FOXI2	0.9933579335793358	0.9933579335793358	0.9933579335793358	0.9933579335793358	0.9594758064516129	0.9594758064516129	0.9594758064516129	0.9594758064516129	0.9993630978918541	0.9993630978918541	0.9993630978918541	0.9993630978918541	0.5194410692588092	0.5194410692588092	0.5194410692588092	0.5194410692588092
FOXI3	8.520630660852069e-3	8.520630660852069e-3	8.520630660852069e-3	8.520630660852069e-3	0.9731854838709677	0.9731854838709677	0.9731854838709677	0.9731854838709677	0.9997452391567416	0.9997452391567416	0.9997452391567416	0.9997452391567416	0.6238355609558526	0.6238355609558526	0.6238355609558526	0.6238355609558526
